eovx,eovy,num
261809,608582,8
211690,742700,17
243701,621137,121
239415,616846,233
241991,617946,48
236434,617753,20
239000,622814,35
154162,635406,16
149819,634833,4
180344,737994,114
178627,737710,46
179940,736426,25
326116,774322,23
258559,546252,31
99208,741698,6
196499,544912,22
192625,542827,57
195200,541723,5
266274,566792,17
265173,563496,7
173879,575375,0
188152,588932,2
293435,849251,45
75951,613490,20
72659,614416,17
73574,610616,75
180471,579338,8
184300,570188,31
198406,679198,32
105448,749747,40
185276,447197,138
179940,447089,33
182456,444574,79
201638,582297,56
202058,579545,111
260871,564607,37
260720,560386,45
263234,561782,40
274507,490275,18
175105,558690,33
162437,524826,31
186709,579620,9
162803,549767,18
159664,542320,10
153855,534080,25
149603,521276,31
164921,552742,7
173712,562162,27
170679,551461,6
166179,546349,21
259119,474165,66
259333,482817,38
303033,674337,62
293627,911776,16
133359,523706,73
311939,830017,0
197918,730086,34
195090,740361,14
229173,687809,0
251607,476907,24
250732,657642,1
248017,656730,9
245081,654485,1
241108,655416,3
239246,651985,1
241626,651173,2
247847,650145,6
236370,652719,1
251661,643526,0
238050,662641,3
231488,673867,4
255128,649953,4
255161,646708,0
247395,654902,4
244747,654393,0
211546,648669,0
241476,644102,3
243292,656583,4
249330,653890,0
247367,653723,2
249100,651496,2
245095,662234,2
248696,641443,1
250418,657847,1
256224,650918,0
254499,652483,0
249645,648670,5
246965,653341,1
249232,648464,0
245785,648454,3
233388,662070,4
230931,663041,4
229909,668029,4
241821,651134,1
208742,643546,0
228617,664249,1
219757,661355,1
222978,647640,0
232353,659249,3
235838,654046,3
243322,652429,3
255428,665574,0
254697,651533,1
249889,655463,17
250267,655032,14
247385,642212,2
244235,649596,2
237405,633120,1
246398,650862,0
240463,655125,7
247697,659989,0
247910,646963,2
249395,641001,0
215705,659128,2
248427,647233,9
245320,659952,2
249420,657386,1
243679,643525,3
241367,646516,0
228344,649696,1
251621,650028,1
239420,654811,2
224591,647888,2
238515,650527,0
264433,659584,2
241619,649702,3
246561,659192,4
246699,651101,0
242550,645253,2
249281,646160,1
244041,646818,1
260746,650378,1
247198,650169,5
219292,641484,2
221888,652336,3
230149,651735,0
231591,650849,5
233223,640973,0
233453,643522,19
233448,640753,9
221494,654277,11
237137,648442,4
227911,641359,4
220514,647200,1
234215,641317,12
227663,638582,3
229108,648319,3
225583,646579,32
221766,628091,2
219699,651046,2
233932,649866,8
241034,646958,4
244882,666087,3
249291,596278,100
169644,701516,9
164590,702006,0
172340,697796,0
230761,853188,0
103669,750341,36
202187,812050,146
196762,819996,97
249169,701526,12
239735,653882,2
273705,810619,12
80995,638963,3
76630,643785,16
208766,734253,19
207539,731181,60
252806,671113,15
255355,678925,16
250804,677159,11
235704,615150,1
118122,583591,107
121333,578312,122
283796,721430,21
286007,718507,6
113157,579145,19
110038,580518,125
112240,577733,9
317431,742904,51
108678,610728,37
103738,613690,27
106073,610117,190
104515,611694,97
101887,605678,113
112264,608396,32
95253,648861,34
88420,649868,63
91821,630481,66
93011,646628,25
82721,641389,6
88700,634771,129
194525,565652,79
197923,563805,66
201703,567662,39
200277,561131,19
194502,564265,27
202233,560737,5
194500,562240,9
195582,562262,9
235408,613009,0
235968,649607,1
262714,533799,16
309925,707842,63
246443,607850,7
143211,679438,68
233157,834418,91
225344,830746,31
228978,835450,15
302040,706749,21
215223,701671,75
203499,702287,52
204324,703999,60
303571,785253,76
214360,488466,20
214869,484305,25
153313,732609,39
158804,730405,22
149398,731462,9
105141,520410,40
105670,523209,16
97538,520357,14
175769,620140,21
169990,617389,15
98330,731137,81
96594,741629,167
181725,839295,18
188142,830783,24
171584,836382,75
115514,791966,33
188609,815963,132
184836,809254,84
193230,808196,106
192016,802414,31
116296,796035,78
122227,792830,28
306714,705666,65
298417,707736,263
303659,700760,16
303931,704198,25
308514,707926,37
307043,750113,75
160127,826518,167
155030,825388,162
163360,826720,55
250811,516431,22
103555,521150,29
97656,728406,15
108252,727061,29
105088,732827,29
103994,731653,88
95852,736734,24
214878,734659,102
125856,632251,7
123720,633630,86
124422,631486,24
253409,514796,20
249747,517297,47
226682,824061,13
220940,817480,41
231999,812614,78
145104,668747,13
222390,585952,25
286295,698113,28
102522,612522,29
100478,611756,25
295697,817953,27
230565,638832,10
232647,636766,16
95056,591306,43
94836,589424,65
305676,773549,11
122367,802435,21
113409,792628,103
125189,788683,37
267032,715292,66
275508,827963,42
274566,825448,90
269529,849833,60
319621,877085,193
323439,867339,22
120541,487210,14
130824,494580,35
220867,532054,31
215858,527268,15
219263,524818,95
224619,523335,45
221833,532593,15
220778,537200,27
220429,526599,53
251498,591476,108
257192,590154,77
244977,606737,9
244368,604751,18
195513,563879,5
206177,815781,121
190506,821936,30
193390,804238,10
102271,697103,37
226540,533723,59
223780,532706,13
225710,530395,114
149060,632499,6
203316,788108,22
210872,770794,15
142923,506021,70
131258,507305,54
296232,822311,52
161674,744886,67
169926,741005,59
294201,814493,21
220670,591424,39
175302,800870,30
171102,802849,89
108846,791783,36
114002,786509,126
247335,513284,16
253160,505956,13
184461,769956,12
179291,766368,25
179379,772247,12
316146,781615,27
277521,520091,82
126449,626784,58
123678,625138,40
218329,590357,46
242577,626367,9
171563,791693,18
251291,749552,42
244192,738950,99
258216,739999,19
93478,680430,9
92007,671680,19
141938,594511,11
150307,586642,27
209588,779763,22
209611,779163,42
242400,629546,28
248792,628558,65
97081,778112,170
92957,778458,55
200633,566622,0
196534,565596,2
98466,710175,32
120377,589525,84
118183,586244,20
123216,585700,12
200365,564681,4
85510,649110,5
85735,644952,67
235734,762545,12
211464,640710,4
297980,874309,14
303786,667659,19
301032,669806,56
335531,803290,63
294381,655805,54
267823,628648,35
221376,830073,4
220280,823435,1
289519,689335,3
155197,641038,3
234378,833154,41
240108,704711,3
232522,739292,33
236907,737063,17
243142,762422,5
99758,748645,4
237682,689376,54
240459,690738,3
230305,459370,10
230364,461575,20
225716,461854,38
229549,461197,19
226645,463439,41
227222,781788,71
250827,869344,9
258039,867620,58
306660,888377,38
302931,884091,15
169292,754282,3
171244,748863,9
315878,829515,17
276797,703289,24
272611,676178,8
285053,720047,11
302905,686557,81
313662,690011,2
308414,689748,3
165313,724300,8
160240,722686,18
218731,708953,7
222071,712220,96
192972,734987,3
195731,730659,90
246324,694750,0
136186,713718,12
131559,714635,4
248193,845271,3
120819,648162,10
266759,549797,33
263016,548072,77
177158,791258,40
156157,693385,39
245116,736587,11
230515,732880,5
201621,768188,8
305863,782747,21
331235,837473,24
193830,736641,86
305496,775974,86
97307,709578,4
261566,834824,20
229278,702674,22
231535,699746,30
101945,703424,0
101265,697919,2
111733,585775,50
206800,581154,49
268573,623276,37
258973,468442,38
207396,801253,0
204835,794456,2
211400,795860,52
87327,615210,35
91799,611522,53
98992,605863,64
93019,607047,14
97735,603103,20
142819,567288,15
131070,565286,148
142753,561363,32
111254,623572,2
284108,672191,12
205719,811844,29
211725,814635,5
122242,663924,31
119575,657616,3
262462,705303,18
141074,713660,2
211125,743561,23
168865,619922,42
161883,620300,19
311139,747167,38
313717,893035,12
87652,670778,129
85505,671970,190
63665,621643,26
60870,617923,2
105213,667564,209
109722,672264,24
100986,666799,190
101952,587150,9
107315,584109,16
105044,582494,27
304397,757033,6
316161,754605,64
308165,757165,1
305404,760542,1
304788,757308,10
327665,754333,124
329747,749587,4
328275,752830,36
67101,568014,17
64870,565236,25
68956,563691,34
60694,559131,184
57857,556103,26
60394,552422,30
66019,564933,56
90677,630679,6
87065,631443,42
87325,628050,2
127989,584690,59
125469,580803,19
131586,578626,71
97435,601946,5
97964,600249,6
70066,550397,36
65613,549437,37
71035,545059,99
53084,565082,45
53090,571191,13
119961,603620,15
109432,600602,76
120157,599262,39
104658,561673,47
98928,560783,23
81076,615813,15
78427,615311,6
84718,613338,75
87633,605630,37
82617,605327,10
85543,603044,10
96545,711665,126
95461,721087,38
102775,712161,49
138785,586161,33
131411,583251,68
141161,578661,24
124072,806764,25
265102,464288,59
149775,771749,7
229076,485517,22
235239,475767,36
261923,834057,68
303111,705082,9
108693,587743,259
110948,582451,20
298338,734998,22
133170,618531,84
126237,614862,28
130690,611578,32
324506,753145,20
317795,751527,27
321964,745954,13
335399,757058,53
300334,717030,12
298461,709775,26
52327,558291,28
55581,553318,19
114210,614565,18
109812,614946,6
113290,610698,38
69887,621861,208
76148,619146,221
69125,620117,9
100868,556261,70
92957,557103,67
88569,679709,7
80107,625629,25
84893,626438,69
73742,571290,45
67948,570488,14
71958,567594,53
87150,609293,0
79124,614329,55
84370,607202,5
110671,596524,6
105769,597901,34
111429,591912,43
103962,595920,67
100080,593853,93
106276,591319,44
82303,667753,104
132224,575941,6
126299,572146,4
132773,571311,62
319541,791533,84
93848,622212,127
59715,548451,31
58630,542964,51
55896,549123,25
292822,725806,65
294151,712810,48
62270,547592,30
60104,544479,9
63681,542626,13
207489,585945,38
200208,583919,36
208562,578374,40
336435,755579,4
290345,818735,7
254291,693948,15
228040,525664,5
109400,785551,13
303628,912111,11
294845,910614,15
207661,761187,27
218905,757456,37
140171,631117,9
326580,752278,2
319025,752356,12
321367,747229,7
297983,736445,3
260195,458509,3
323333,904463,1
315794,907051,1
235332,828224,73
240981,826604,28
238014,819318,87
229530,831275,125
221757,637883,60
79941,668947,35
107800,599899,24
103862,603076,79
102218,598860,145
101917,618093,13
93340,620090,34
97350,612552,67
128056,592419,12
123198,595000,57
123002,590548,19
162937,545762,7
162500,542009,9
183370,786659,9
171228,783542,17
286754,652037,3
292317,700028,22
267197,467168,35
264331,465641,5
304064,799246,2
188086,570624,23
179804,569028,21
155129,526711,0
169862,583765,8
157370,534119,6
149547,540342,17
302522,676225,1
291139,716500,2
266901,710509,100
277349,699657,18
274597,693791,3
124833,814938,10
118687,800064,49
210576,781842,55
312860,702336,12
310544,698000,0
314667,697567,12
300233,714901,6
296855,708698,7
310596,694000,3
217937,492703,31
300268,703319,6
317003,824726,20
189015,579800,2
286686,521806,80
281558,521608,13
276866,512420,32
283072,522256,59
277869,510713,110
283829,508775,203
166009,550589,8
293691,733959,29
316028,831548,1
299939,830948,0
299918,707402,25
302008,699733,3
325993,888792,11
110104,578751,119
118301,572501,35
75357,619851,5
87981,621082,11
293294,707762,46
264931,466335,29
171955,562629,8
178732,563028,18
169014,564909,22
172892,561180,6
307029,899222,14
169717,508322,7
172828,503882,1
172010,560664,0
311037,818374,29
100157,710740,24
264963,461284,18
251102,735837,28
155482,522266,10
150380,526515,13
146915,524682,10
249177,596038,44
227825,703133,7
229881,697260,15
255360,597310,34
260482,586663,104
208408,691047,58
307866,910504,0
270951,725853,7
269423,687556,8
266894,681870,14
324367,830885,0
103062,649936,0
102899,639413,28
109682,639573,30
302987,822558,5
176827,438038,1
176124,437407,1
318114,908217,8
317905,903834,4
337195,887968,3
317202,835640,1
275562,856164,1
272357,852984,26
266701,879400,34
91789,771095,46
61449,614746,6
55887,613040,39
90754,620134,9
85584,619365,62
90861,616785,41
101991,608791,74
100034,605588,22
105403,604698,14
116269,595489,24
115053,591289,15
135298,632076,76
129235,632253,20
131460,628567,25
332506,763561,73
348877,784419,1
345950,778398,8
351853,780531,1
200044,719264,0
194357,719205,0
277815,668434,91
250427,710950,39
202873,652641,48
203549,684803,58
238916,644102,19
241088,641188,19
207474,846259,39
141224,761454,2
340552,808765,8
284697,718221,8
278943,716728,17
288081,680756,6
287942,674961,4
225588,758903,2
231621,753679,17
225200,751353,0
200883,834964,23
197974,828640,7
203857,829588,23
95796,629126,76
89716,625335,22
95062,623129,221
353167,770574,27
355184,773758,62
348180,785236,61
347609,765341,48
87103,560580,72
84791,554419,21
92630,552090,30
312432,746856,44
290408,731671,10
290580,731793,13
252429,575407,24
247584,572901,37
259018,540733,25
261845,536677,27
237492,650877,48
241365,648210,8
236984,646040,44
247026,643882,38
242699,647194,17
243769,645692,53
242286,648273,31
237147,566666,26
231362,565170,62
237616,561535,24
225583,541257,129
218321,541441,81
223043,537243,14
237493,543230,32
242200,540000,35
242559,574677,143
236961,577834,40
239626,571147,296
233772,545301,39
230018,540729,4
236457,540100,44
244790,616629,46
238724,614266,153
239487,607978,31
230804,550667,23
224187,551203,9
229127,546042,17
286469,748609,95
291856,749888,35
284156,750984,99
147908,769967,21
127814,770954,24
136999,763832,19
144423,781855,67
139279,771595,70
218320,810364,38
217969,802123,82
92534,772926,11
77301,625765,3
68215,632953,1
66568,620417,1
247809,725367,9
247045,720046,2
249500,722614,7
236629,548988,30
240953,546281,24
241239,587040,13
240022,582134,61
248856,583478,67
253673,605379,41
259079,604789,77
242312,555570,2
238936,555975,29
242092,551710,54
247782,608914,8
249829,605798,102
237071,560089,91
227030,557225,104
235411,552938,123
110438,627922,152
111357,623202,104
109687,622100,60
112672,621985,54
108447,626825,72
101472,625277,55
118450,623243,78
292192,784197,14
290797,779771,38
155248,799708,12
161824,785109,3
114976,575817,118
310009,931733,9
309987,926345,11
131838,814317,4
149735,701281,16
148571,637779,54
281026,739022,63
280159,730724,14
306956,864968,10
349737,832213,11
247753,656338,4
321927,872068,44
126602,645343,13
121882,640816,8
129482,633443,2
279269,898078,19
310849,742586,26
349287,787707,1
345418,781783,0
353947,779646,0
129186,778717,139
131398,765750,149
284191,786939,13
330142,765214,8
287033,727820,20
233283,755716,14
236499,756873,3
292947,807960,3
290682,804645,4
287047,767645,15
162156,736934,5
293514,730955,86
286172,726198,44
301206,719990,17
301470,715259,20
293787,715963,57
299010,814694,15
303178,810509,6
67563,644330,15
71055,638832,35
99104,577134,11
94394,575509,24
99348,572445,52
102362,570850,9
95962,569723,9
99065,566454,13
127849,637768,47
126417,634295,8
96892,658118,2
287049,779545,2
283073,781668,14
283337,777051,14
217548,774331,6
211538,769646,41
245370,820093,29
308646,893887,23
299867,883057,40
297077,879367,4
334270,776513,0
119775,603958,68
115591,607646,56
114694,603316,6
248968,704373,14
288546,728538,38
254401,779165,4
114545,725978,23
119320,731195,106
109858,740391,289
124339,818939,179
122769,811463,75
165992,695963,12
295171,702206,0
312254,799062,5
318175,794022,1
110266,790204,79
107474,786174,69
110321,784078,64
262208,728842,45
254811,729106,26
284754,656652,39
220052,636815,9
274832,769510,9
284863,749175,45
153398,669250,2
152028,665349,12
94986,634093,46
95626,631515,31
94580,603477,3
91553,604011,4
91301,602409,45
85263,620654,17
81103,620677,41
81132,617671,12
101145,581633,12
95019,577370,55
103630,575518,209
314865,769438,28
195075,793833,66
186269,798908,70
126845,781518,2
127786,671941,10
133088,663995,2
183877,652562,133
171963,666255,3
171480,660441,74
332085,866104,7
236324,650168,25
86976,646586,9
196136,816688,23
311301,805656,65
306777,788882,16
304928,780929,19
339207,797474,14
333444,796090,18
336280,792543,1
314996,872169,4
310720,872641,17
292846,874575,19
289866,871256,5
334874,777925,0
271715,890162,9
264875,756254,8
311266,854952,32
259802,808246,9
282350,921676,14
279566,915570,6
291587,713955,8
301721,716591,8
285940,912492,13
103433,549743,50
107792,560966,23
111438,560075,35
117765,562560,17
113328,564334,58
114037,560429,117
109829,604822,39
107085,601962,23
112022,602495,11
103466,626292,65
99633,625473,37
100944,618539,28
110360,592649,29
109419,590419,26
107850,580267,78
104534,579348,40
107188,576195,6
123450,545491,38
130390,543271,42
97949,659186,22
94155,653620,81
100490,569041,102
107752,563114,78
121250,571991,36
125931,568694,20
119379,567663,59
130817,556113,62
123517,554032,71
123796,558521,33
132544,549408,15
126351,549127,267
130857,545025,43
128321,622598,38
124468,622486,61
126211,618449,43
107973,779363,1
108755,545396,99
113515,543031,118
130429,561242,112
123498,564036,36
122803,560306,7
115827,575274,72
109156,573879,20
114455,567897,227
90263,573888,35
87682,571918,48
116613,613049,107
123498,608892,79
85528,568348,51
90263,568964,30
134221,596240,61
126365,603286,134
127104,597628,9
99053,585478,64
93195,584488,101
95695,580966,111
233528,650265,13
237227,648117,26
86167,589312,14
324370,864394,14
333873,868344,10
317117,816796,10
229205,747303,6
354779,826067,6
319212,793102,43
244731,651893,79
213276,772969,88
238889,645003,5
239206,644844,7
110569,612571,24
194606,844472,5
88112,636883,50
238889,646051,0
238127,650623,21
110781,615112,20
120501,616627,95
235732,647375,52
242535,650514,13
250350,650862,88
224997,599509,114
81911,641844,44
73780,643124,98
192398,491002,41
210666,536411,40
113196,606806,14
152890,667346,62
270150,679781,3
87459,516483,16
216218,573330,57
245303,658360,143
220786,839662,44
210382,764909,1
315453,804893,6
294275,853710,13
282111,857915,6
233130,591619,26
167968,645860,34
186549,747392,159
303656,745948,5
293179,924391,11
287258,912082,4
253509,511901,23
196944,471170,21
278815,799366,9
260615,834145,3
309871,775105,21
265313,838351,1
195679,738569,8
112006,636486,36
117762,643036,0
211840,762135,4
264733,877832,5
264684,873307,25
165652,768784,17
259170,652339,20
180845,746608,2
177793,742746,41
233281,693287,44
224451,524162,45
220961,524027,4
222585,520616,36
316777,834743,25
215554,522317,16
218932,521049,35
201493,692826,8
249887,766633,20
135788,526837,117
218216,757319,0
317939,881660,14
258320,596648,42
230529,703280,18
229952,702669,4
345082,794427,0
127533,721991,17
293464,832416,4
293458,902475,3
296065,906419,7
175389,562231,5
60708,588012,9
166055,542783,37
251659,690537,62
169801,565152,2
163324,526798,0
159006,551944,24
186565,566422,22
282860,740884,14
175617,802229,8
171419,801486,23
242225,785501,32
166078,544130,21
295110,656226,74
126367,478665,30
167896,580265,42
280799,509907,71
189359,457329,32
306132,795325,14
300189,794156,14
207441,654468,15
257123,648721,11
299991,650299,13
220415,665310,12
261218,740592,4
123951,800604,1
296228,661111,27
215864,665267,52
173502,766742,13
164422,766377,46
312990,779321,67
316027,776374,37
269132,657064,18
268642,651821,46
272596,657099,8
271643,657019,7
272340,654283,9
268687,653745,2
225913,789837,25
172765,760621,7
166713,758301,8
281768,804258,31
221240,797104,2
214734,791032,10
204305,605957,13
181104,565025,7
208790,481459,17
152402,710313,0
110492,622429,3
163197,564644,6
188216,578360,0
276672,765866,68
274807,764786,36
274930,762615,108
235842,712846,116
247692,710708,48
239586,721754,42
232672,720580,67
243937,709495,24
223433,784636,96
229499,789657,45
238127,652020,49
243685,645326,0
164955,808147,8
160281,808616,42
159568,807015,25
184813,702260,35
129900,817691,39
134509,817496,27
118917,680144,22
120659,684680,108
120068,682797,2
122493,687245,17
273693,765203,61
271865,642834,22
176825,653330,89
186273,638018,38
180804,635141,57
151386,556135,23
151767,519686,20
273836,707767,17
133951,700573,9
221786,770563,11
127471,655878,8
161942,532588,34
161613,531088,12
98337,774492,24
126109,656825,2
170659,636585,27
245830,719574,51
236103,719258,52
218447,633246,24
220314,626232,37
268675,754299,50
265779,750082,15
271176,749134,21
147319,710888,31
119830,795031,11
285291,860355,17
201023,680970,26
205274,634026,24
299934,808860,16
175099,732299,1
178315,731053,28
204025,750865,31
279857,651362,20
274757,653015,24
234571,640590,11
185549,570613,3
238895,614776,32
256664,841278,35
244373,844008,85
248956,832990,39
263117,657832,12
307005,780498,144
256479,548669,38
167870,697047,36
121802,745848,16
224717,783140,6
323354,774353,3
219921,683264,70
282233,512146,44
283128,875541,36
244519,587726,34
77847,581537,63
211414,474813,71
114554,551686,37
207856,667386,58
207477,671296,8
204330,670925,49
123890,704076,34
128633,701902,60
294872,782873,14
110742,706562,7
139707,740390,21
146322,744531,33
147855,744304,102
153291,573534,7
175981,641521,2
184025,456313,32
209153,843553,2
207503,837932,63
212149,838769,11
227072,816689,3
224505,814966,9
129393,701579,56
126547,702739,10
126824,698332,3
86328,679955,0
168186,800359,17
164152,799661,23
301965,842831,15
300535,839981,9
195846,781120,6
164405,704789,18
161831,701139,7
171860,531380,49
169003,525577,66
175660,527460,61
173968,533056,94
174059,523840,70
173149,709925,4
200069,602320,89
200842,815317,11
273737,761030,34
172220,837557,7
310091,786478,3
311823,784056,27
256860,724038,23
251000,719557,3
256031,717834,48
324483,770423,96
291786,709611,1
296294,706945,61
323732,740619,18
163340,645727,5
126608,763642,13
131737,760832,11
308416,750693,18
305653,748993,0
310221,745777,2
121402,782421,95
122373,775489,7
179507,832832,35
161064,662005,7
239358,812972,61
229999,809893,34
236854,802462,214
213445,687226,29
218128,685944,7
208282,460504,19
155831,534926,10
100713,533021,25
197614,455297,12
332191,875279,51
324771,876088,110
207572,720580,30
306932,701314,1
129970,642520,4
135540,641352,5
98436,764094,241
97044,760145,83
274872,635100,13
112157,719955,9
284622,771926,103
217389,527777,36
215357,526397,10
217800,525264,20
232789,513222,13
235540,511270,36
141826,698752,25
121819,734085,36
223756,553129,7
212701,530379,16
211668,527439,6
150631,577469,21
216600,816966,11
217964,813162,8
278552,744281,28
232192,816218,3
266526,667698,10
191240,637606,25
255201,817441,5
173230,697105,14
145036,610110,0
218112,658384,18
318904,742068,4
261116,695462,13
255436,698693,54
355554,813355,7
352406,810660,18
228870,727404,6
191452,687546,13
183721,646455,9
284154,713204,5
269175,639550,14
323419,766792,76
223201,679381,104
224213,646687,33
205075,618471,0
70570,615198,64
80734,590724,6
73308,556381,64
156008,828242,21
205183,683798,12
201535,685853,8
120795,637403,17
288567,864464,11
126577,759227,7
272544,505462,208
183263,515241,54
262511,599569,16
257420,683947,24
255674,683231,10
258427,681288,22
85228,673939,8
117303,638836,16
123216,628403,2
182319,783218,5
174268,780763,10
138743,667797,19
206378,648569,24
202944,647205,101
210605,633700,18
190613,692430,24
203094,695465,1
199262,692771,0
203292,692205,20
272544,656658,5
271961,655724,37
274408,655664,41
238431,789722,21
256415,565152,28
213504,763380,6
258306,701968,9
256061,697816,35
119278,755169,39
114185,750892,27
250868,713597,3
247704,710146,1
251469,709234,3
307234,849436,4
304605,844346,1
132920,741114,16
128790,739305,19
319061,772782,104
205786,734198,14
314101,813567,0
312121,809732,0
287563,801299,7
274792,847348,27
272711,842789,0
307815,707305,1
272160,794226,4
337223,882803,6
333022,886021,41
336907,879498,5
261869,655617,16
259829,656662,1
258678,655653,14
260437,651837,6
149851,809332,4
189966,824032,3
187189,818368,9
192618,820187,12
288378,743844,29
254175,658582,17
122898,817996,3
123276,813112,37
316236,789049,13
313401,789483,0
303928,829889,8
300485,829741,2
98004,688600,37
92221,688051,24
81585,569177,46
74322,571532,16
75843,565609,91
276341,669246,23
118962,639707,80
99225,759637,13
335834,839596,12
327917,838288,1
193409,649522,1
190562,644672,9
256625,464968,20
254104,823327,12
255561,823334,2
329623,754603,23
329242,751135,34
226875,805513,12
204951,640332,6
149461,801437,1
152196,801558,12
288649,769009,25
146497,728914,9
251969,654871,76
129704,645851,4
309878,770610,0
309545,767310,52
308464,774129,17
143614,700600,1
143262,696476,12
296513,896482,28
291625,855920,3
310992,684719,10
318838,740198,36
321813,739607,26
194433,741749,4
193957,738875,36
300597,705415,24
302973,702617,1
212502,804945,9
235331,688898,0
236842,685506,0
89575,639424,1
88782,632619,7
266354,659278,5
180719,818950,70
174674,818996,26
156692,833371,3
157583,824421,31
284069,805276,12
282854,803130,25
285457,803264,26
122016,693558,4
127679,691944,9
149920,723644,2
146931,718855,11
153469,718899,1
77057,594784,14
74301,596324,46
75186,593731,10
287482,752506,55
108341,716585,40
137125,634855,2
269704,725281,19
273863,722150,38
261846,688781,8
239961,744111,0
287657,505208,27
143385,457964,7
342780,816793,2
333776,819146,5
227560,761024,15
283099,748985,21
277162,746387,2
196466,759050,0
190774,756944,9
279914,635259,1
275423,635833,3
211416,473534,152
284046,751255,15
285480,747854,17
296156,753328,11
344203,801966,9
347788,801567,0
269831,717897,52
359733,782434,2
234971,826716,21
335284,855445,0
331568,852852,21
181545,765913,15
299863,720909,1
299183,719447,17
306294,782225,31
190900,814393,34
191205,806932,72
348250,770990,5
241746,659830,4
247086,656441,23
237873,649353,13
208503,692506,16
270045,713639,16
304432,777178,23
307921,778647,11
248340,767601,9
252226,764456,13
106868,734992,15
278333,661629,4
271868,728297,38
272745,725725,70
101240,666166,7
100736,661997,0
219077,600712,41
71403,640353,5
72761,637067,17
220259,762313,5
217858,758322,0
221792,758164,7
219681,695169,0
225040,692829,24
104949,752450,14
106566,747987,29
202903,840419,3
135947,774379,7
106868,781009,10
168962,832271,4
101561,730292,26
219451,645548,19
167354,817113,11
163004,816242,3
165344,812368,11
227098,675264,9
242995,649522,33
310236,691361,2
289511,760432,2
253454,668215,6
148314,820239,33
147972,818557,34
245427,646195,6
241175,647829,20
243578,643950,30
328032,764256,22
103380,618365,26
93285,722532,20
307450,757321,1
284807,750365,76
95230,778286,5
93268,776236,1
201122,631083,1
164325,658859,6
122907,745204,3
272537,682899,1
269550,681341,2
270653,678773,1
141987,820737,30
266030,833474,1
173285,701436,67
292736,798063,7
144772,667266,2
303669,705104,4
201849,737572,27
107499,745336,73
211076,473077,29
81198,676240,11
174410,812516,0
305812,847963,52
261152,668939,14
257197,668308,27
101283,635487,20
215026,649056,10
218681,640536,10
219849,646820,12
155517,724856,45
159703,724256,18
278819,777603,27
261305,836376,1
261175,835299,0
277309,838454,2
274272,832777,7
205329,651040,8
202187,654849,7
201057,650620,1
264229,846766,0
266329,845528,4
291806,827406,2
292066,822925,10
232412,649480,6
168530,830438,22
90783,647096,15
92056,640617,22
205542,782718,5
208190,774102,5
331484,749697,9
249557,545467,2
318729,776628,42
324245,779231,9
116989,770469,24
123440,768179,6
177570,781944,2
176589,779631,1
134861,771214,7
148052,822154,26
146021,825327,13
148141,824268,25
227410,639105,12
211675,773082,7
157371,714444,2
149939,714046,21
152532,708735,7
164592,744988,23
287794,863406,6
200138,645830,2
193422,635986,4
201806,642537,17
220541,636212,18
178019,711356,22
177230,738105,9
180774,734765,8
209476,689441,0
278135,830097,3
276593,825743,13
225891,797458,5
249308,671661,9
194566,571883,25
251589,655068,8
250192,655703,10
257804,542816,11
153113,735724,3
149764,733637,20
152847,732399,13
91855,638032,8
175516,436501,17
123065,600585,3
248160,483745,6
96340,642209,8
97695,629723,7
97028,642633,3
89427,647940,5
339859,885839,6
337686,886112,18
338360,883312,18
224876,649892,13
222187,649991,4
254197,741770,2
223452,476396,10
220933,475684,32
224005,473312,39
92848,609634,15
91981,605920,23
226853,470798,7
230323,470340,56
79401,610855,2
77903,608875,14
81576,608652,23
259717,457583,16
239778,475490,40
336018,888823,1
271879,642913,2
153424,568444,33
146634,449518,25
148757,447280,1
134710,498752,22
124139,509427,14
123493,506380,14
55750,558182,0
164457,447393,48
167296,445660,2
194595,497569,39
197947,495439,9
105259,615883,4
224508,579642,24
220176,617641,17
216984,619488,10
228869,636270,19
86822,677585,2
193741,848549,14
155942,710596,3
295350,709081,11
190548,748566,17
189578,743360,9
231328,665536,48
186743,710238,3
257339,630366,38
256506,631252,12
255641,629796,11
134255,542402,3
135689,540728,5
169988,475024,38
167592,474914,11
168546,471791,8
64152,555480,11
145095,543232,16
124974,574305,29
127937,574930,1
79953,563449,33
76381,560658,58
81621,559801,54
65831,592384,44
70665,589563,35
147217,470167,3
146619,743341,11
293499,849124,1
249569,601855,7
184722,522375,9
193767,527271,12
195495,513291,15
289676,657515,40
350488,833306,67
245377,590580,49
186051,512150,24
136270,696361,9
295634,714990,0
337158,758094,2
170186,792660,10
300991,657573,13
253830,651528,4
311622,796002,3
271718,695233,25
279366,916996,8
280146,789101,4
158699,749327,6
334493,856663,0
206082,762469,6
264765,733427,12
339453,837748,6
225461,677712,3
260060,874011,4
196065,537831,35
270588,705344,13
297486,823349,5
335239,849604,6
226242,676290,12
239679,715498,6
294648,715400,1
300119,661249,11
172738,732697,12
318148,738897,3
124054,817560,23
327732,757726,1
241864,740439,4
258483,653999,19
281250,659765,1
291183,701701,2
142863,640773,9
314202,794078,0
299134,658957,13
325826,755764,2
289181,729649,3
309248,690619,8
336387,857767,2
280139,859872,3
275834,797907,13
262709,875703,3
247879,750659,4
340360,769867,0
171517,730415,10
259457,656750,1
143511,766857,1
321048,841415,6
293351,786311,18
