eovx,eovy,num
125661,496386,0
125007,488585,0
130075,504042,0
122143,495961,5
131824,489650,0
129047,488795,0
206737,477733,7
313925,777981,83
314820,783544,10
253234,474509,6
252244,463425,9
255086,482250,18
168207,479558,13
143317,798337,8
79401,582145,38
257708,694047,28
261809,608582,2
211690,742700,10
243701,621137,50
239415,616846,109
241991,617946,16
236434,617753,17
239000,622814,33
154162,635406,10
149819,634833,4
180344,737994,45
178627,737710,16
179940,736426,10
326116,774322,15
258559,546252,22
99208,741698,2
196499,544912,3
192625,542827,19
195200,541723,3
266274,566792,12
265173,563496,3
173879,575375,0
188152,588932,1
293435,849251,8
75951,613490,13
72659,614416,14
73574,610616,30
180471,579338,3
184300,570188,7
198406,679198,18
105448,749747,15
185276,447197,38
179940,447089,19
182456,444574,33
201638,582297,14
202058,579545,52
260871,564607,32
260720,560386,37
263234,561782,17
274507,490275,9
175105,558690,11
162437,524826,11
186709,579620,4
162803,549767,9
159664,542320,4
153855,534080,9
149603,521276,7
164921,552742,4
173712,562162,6
170679,551461,4
166179,546349,6
259119,474165,31
259333,482817,13
303033,674337,31
293627,911776,7
133359,523706,26
311939,830017,0
197918,730086,10
195090,740361,11
229173,687809,0
251607,476907,8
250732,657642,0
248017,656730,5
245081,654485,0
241108,655416,2
239246,651985,1
241626,651173,1
247847,650145,5
236370,652719,0
251661,643526,0
238050,662641,1
231488,673867,2
255128,649953,1
255161,646708,0
247395,654902,2
244747,654393,0
211546,648669,0
241476,644102,2
243292,656583,2
249330,653890,0
247367,653723,0
249100,651496,1
245095,662234,2
248696,641443,0
250418,657847,0
256224,650918,0
254499,652483,0
249645,648670,3
246965,653341,1
249232,648464,0
245785,648454,1
233388,662070,0
230931,663041,1
229909,668029,3
241821,651134,1
208742,643546,0
228617,664249,1
219757,661355,1
222978,647640,0
232353,659249,0
235838,654046,2
243322,652429,1
255428,665574,0
254697,651533,1
249889,655463,14
250267,655032,11
247385,642212,1
244235,649596,2
237405,633120,1
246398,650862,0
240463,655125,4
247697,659989,0
247910,646963,1
249395,641001,0
215705,659128,2
248427,647233,5
245320,659952,1
249420,657386,1
243679,643525,2
241367,646516,0
228344,649696,0
251621,650028,1
239420,654811,1
224591,647888,0
238515,650527,0
264433,659584,2
241619,649702,1
246561,659192,2
246699,651101,0
242550,645253,0
249281,646160,1
244041,646818,1
260746,650378,1
247198,650169,0
219292,641484,1
221888,652336,1
230149,651735,0
231591,650849,2
233223,640973,0
233453,643522,14
233448,640753,5
221494,654277,7
237137,648442,3
227911,641359,2
220514,647200,1
234215,641317,11
227663,638582,1
229108,648319,1
225583,646579,26
221766,628091,1
219699,651046,1
233932,649866,4
241034,646958,2
244882,666087,2
249291,596278,36
169644,701516,6
164590,702006,0
172340,697796,0
230761,853188,0
103669,750341,13
202187,812050,54
196762,819996,32
249169,701526,5
239735,653882,2
273705,810619,11
80995,638963,1
76630,643785,6
208766,734253,12
207539,731181,34
252806,671113,11
255355,678925,10
250804,677159,3
235704,615150,1
118122,583591,34
121333,578312,43
283796,721430,13
286007,718507,1
113157,579145,13
110038,580518,59
112240,577733,2
317431,742904,25
108678,610728,16
103738,613690,12
106073,610117,49
104515,611694,28
101887,605678,43
112264,608396,17
95253,648861,19
88420,649868,31
91821,630481,33
93011,646628,16
82721,641389,3
88700,634771,71
194525,565652,39
197923,563805,25
201703,567662,19
200277,561131,9
194502,564265,7
202233,560737,4
194500,562240,4
195582,562262,3
235408,613009,0
235968,649607,1
262714,533799,11
309925,707842,26
246443,607850,7
143211,679438,30
233157,834418,36
225344,830746,12
228978,835450,9
302040,706749,7
215223,701671,35
203499,702287,20
204324,703999,31
303571,785253,41
214360,488466,10
214869,484305,10
153313,732609,18
158804,730405,11
149398,731462,6
105141,520410,26
105670,523209,7
97538,520357,4
175769,620140,9
169990,617389,8
98330,731137,40
96594,741629,74
181725,839295,12
188142,830783,13
171584,836382,14
115514,791966,15
188609,815963,30
184836,809254,35
193230,808196,24
192016,802414,16
116296,796035,23
122227,792830,10
306714,705666,22
298417,707736,97
303659,700760,7
303931,704198,11
308514,707926,20
307043,750113,33
160127,826518,68
155030,825388,40
163360,826720,21
250811,516431,13
103555,521150,9
97656,728406,8
108252,727061,16
105088,732827,12
103994,731653,56
95852,736734,6
214878,734659,56
125856,632251,0
123720,633630,23
124422,631486,5
253409,514796,10
249747,517297,29
226682,824061,9
220940,817480,18
231999,812614,32
145104,668747,5
222390,585952,12
286295,698113,9
102522,612522,6
100478,611756,1
295697,817953,12
230565,638832,8
232647,636766,9
95056,591306,15
94836,589424,25
305676,773549,7
122367,802435,9
113409,792628,38
125189,788683,14
267032,715292,31
275508,827963,20
274566,825448,38
269529,849833,28
319621,877085,84
323439,867339,12
120541,487210,8
130824,494580,16
220867,532054,11
215858,527268,7
219263,524818,42
224619,523335,18
221833,532593,9
220778,537200,13
220429,526599,24
251498,591476,45
257192,590154,34
244977,606737,3
244368,604751,4
195513,563879,4
206177,815781,35
190506,821936,13
193390,804238,7
102271,697103,17
226540,533723,22
223780,532706,7
225710,530395,44
149060,632499,1
203316,788108,6
210872,770794,10
142923,506021,30
131258,507305,18
296232,822311,19
161674,744886,29
169926,741005,30
294201,814493,7
220670,591424,20
175302,800870,12
171102,802849,35
108846,791783,21
114002,786509,52
247335,513284,10
253160,505956,8
184461,769956,7
179291,766368,8
179379,772247,6
316146,781615,13
277521,520091,40
126449,626784,33
123678,625138,19
218329,590357,17
242577,626367,8
171563,791693,11
251291,749552,21
244192,738950,46
258216,739999,9
93478,680430,5
92007,671680,11
141938,594511,4
150307,586642,17
209588,779763,14
209611,779163,18
242400,629546,11
248792,628558,30
97081,778112,78
92957,778458,22
200633,566622,0
196534,565596,0
98466,710175,14
120377,589525,39
118183,586244,9
123216,585700,6
200365,564681,2
85510,649110,5
85735,644952,12
235734,762545,9
211464,640710,2
297980,874309,10
303786,667659,7
301032,669806,31
335531,803290,28
294381,655805,10
267823,628648,16
221376,830073,3
220280,823435,1
289519,689335,3
155197,641038,3
234378,833154,11
240108,704711,2
232522,739292,10
236907,737063,9
243142,762422,3
99758,748645,1
237682,689376,18
240459,690738,1
230305,459370,4
230364,461575,7
225716,461854,21
229549,461197,9
226645,463439,14
227222,781788,28
250827,869344,4
258039,867620,18
306660,888377,12
302931,884091,6
169292,754282,3
171244,748863,6
315878,829515,5
276797,703289,7
272611,676178,2
285053,720047,4
302905,686557,35
313662,690011,0
308414,689748,0
165313,724300,1
160240,722686,12
218731,708953,2
222071,712220,36
192972,734987,2
195731,730659,43
246324,694750,0
136186,713718,8
131559,714635,3
248193,845271,2
120819,648162,5
266759,549797,21
263016,548072,42
177158,791258,15
156157,693385,15
245116,736587,5
230515,732880,5
201621,768188,0
305863,782747,12
331235,837473,16
193830,736641,35
305496,775974,40
97307,709578,3
261566,834824,7
229278,702674,18
231535,699746,11
101945,703424,0
101265,697919,2
111733,585775,20
206800,581154,20
268573,623276,28
258973,468442,19
207396,801253,0
204835,794456,0
211400,795860,16
87327,615210,17
91799,611522,13
98992,605863,23
93019,607047,11
97735,603103,10
142819,567288,9
131070,565286,54
142753,561363,16
111254,623572,1
284108,672191,4
205719,811844,9
211725,814635,3
122242,663924,12
119575,657616,1
262462,705303,12
141074,713660,1
211125,743561,8
168865,619922,11
161883,620300,11
311139,747167,15
313717,893035,8
87652,670778,55
85505,671970,77
63665,621643,7
60870,617923,0
105213,667564,82
109722,672264,14
100986,666799,65
101952,587150,5
107315,584109,6
105044,582494,5
304397,757033,3
316161,754605,35
308165,757165,1
305404,760542,0
304788,757308,2
327665,754333,44
329747,749587,3
328275,752830,16
67101,568014,6
64870,565236,6
68956,563691,15
60694,559131,69
57857,556103,11
60394,552422,12
66019,564933,22
90677,630679,2
87065,631443,14
87325,628050,0
127989,584690,21
125469,580803,10
131586,578626,27
97435,601946,1
97964,600249,0
70066,550397,14
65613,549437,10
71035,545059,16
53084,565082,17
53090,571191,6
119961,603620,8
109432,600602,18
120157,599262,9
104658,561673,14
98928,560783,10
81076,615813,9
78427,615311,3
84718,613338,23
87633,605630,16
82617,605327,3
85543,603044,6
96545,711665,46
95461,721087,25
102775,712161,27
138785,586161,13
131411,583251,18
141161,578661,8
124072,806764,10
265102,464288,34
149775,771749,3
229076,485517,6
235239,475767,15
261923,834057,32
303111,705082,4
108693,587743,77
110948,582451,13
298338,734998,5
133170,618531,37
126237,614862,16
130690,611578,11
324506,753145,10
317795,751527,11
321964,745954,4
335399,757058,13
300334,717030,3
298461,709775,10
52327,558291,6
55581,553318,8
114210,614565,9
109812,614946,5
113290,610698,7
69887,621861,61
76148,619146,65
69125,620117,6
100868,556261,24
92957,557103,18
88569,679709,5
80107,625629,9
84893,626438,16
73742,571290,20
67948,570488,8
71958,567594,24
87150,609293,0
79124,614329,27
84370,607202,3
110671,596524,3
105769,597901,18
111429,591912,18
103962,595920,20
100080,593853,29
106276,591319,14
82303,667753,31
132224,575941,4
126299,572146,2
132773,571311,20
319541,791533,35
93848,622212,81
59715,548451,12
58630,542964,13
55896,549123,9
292822,725806,23
294151,712810,20
62270,547592,7
60104,544479,1
63681,542626,5
207489,585945,21
200208,583919,19
208562,578374,17
336435,755579,2
290345,818735,3
254291,693948,7
228040,525664,3
109400,785551,6
303628,912111,4
294845,910614,10
207661,761187,13
218905,757456,17
140171,631117,5
326580,752278,0
319025,752356,3
321367,747229,2
297983,736445,1
260195,458509,2
323333,904463,1
315794,907051,1
235332,828224,27
240981,826604,13
238014,819318,35
229530,831275,50
221757,637883,28
79941,668947,12
107800,599899,7
103862,603076,19
102218,598860,57
101917,618093,7
93340,620090,15
97350,612552,25
128056,592419,6
123198,595000,32
123002,590548,11
162937,545762,3
162500,542009,4
183370,786659,5
171228,783542,8
286754,652037,0
292317,700028,10
267197,467168,23
264331,465641,4
304064,799246,2
188086,570624,12
179804,569028,15
155129,526711,0
169862,583765,6
157370,534119,2
149547,540342,13
302522,676225,1
291139,716500,0
266901,710509,58
277349,699657,11
274597,693791,1
124833,814938,3
118687,800064,16
210576,781842,30
312860,702336,7
310544,698000,0
314667,697567,6
300233,714901,2
296855,708698,2
310596,694000,3
217937,492703,13
300268,703319,2
317003,824726,5
189015,579800,2
286686,521806,37
281558,521608,7
276866,512420,16
283072,522256,19
277869,510713,63
283829,508775,124
166009,550589,5
293691,733959,10
316028,831548,0
299939,830948,0
299918,707402,13
302008,699733,3
325993,888792,7
110104,578751,56
118301,572501,19
75357,619851,2
87981,621082,5
293294,707762,13
264931,466335,14
171955,562629,1
178732,563028,7
169014,564909,9
172892,561180,3
307029,899222,9
169717,508322,3
172828,503882,1
172010,560664,0
311037,818374,6
100157,710740,10
264963,461284,10
251102,735837,9
155482,522266,5
150380,526515,7
146915,524682,6
249177,596038,21
227825,703133,3
229881,697260,5
255360,597310,15
260482,586663,60
208408,691047,27
307866,910504,0
270951,725853,3
269423,687556,5
266894,681870,1
324367,830885,0
103062,649936,0
102899,639413,7
109682,639573,11
302987,822558,2
176827,438038,1
176124,437407,1
318114,908217,3
317905,903834,1
337195,887968,1
317202,835640,0
275562,856164,1
272357,852984,5
266701,879400,9
91789,771095,14
61449,614746,5
55887,613040,13
90754,620134,7
85584,619365,20
90861,616785,9
101991,608791,18
100034,605588,11
105403,604698,6
116269,595489,12
115053,591289,6
135298,632076,25
129235,632253,5
131460,628567,18
332506,763561,35
348877,784419,0
345950,778398,4
351853,780531,0
200044,719264,0
194357,719205,0
277815,668434,22
250427,710950,12
202873,652641,21
203549,684803,15
238916,644102,4
241088,641188,13
207474,846259,12
141224,761454,2
340552,808765,3
284697,718221,4
278943,716728,9
288081,680756,2
287942,674961,2
225588,758903,1
231621,753679,5
225200,751353,0
200883,834964,7
197974,828640,3
203857,829588,6
95796,629126,36
89716,625335,13
95062,623129,78
353167,770574,12
355184,773758,18
348180,785236,16
347609,765341,22
87103,560580,16
84791,554419,13
92630,552090,9
312432,746856,20
290408,731671,3
290580,731793,7
252429,575407,12
247584,572901,20
259018,540733,15
261845,536677,19
237492,650877,32
241365,648210,3
236984,646040,17
247026,643882,16
242699,647194,5
243769,645692,22
242286,648273,6
237147,566666,7
231362,565170,14
237616,561535,10
225583,541257,45
218321,541441,21
223043,537243,11
237493,543230,8
242200,540000,13
242559,574677,63
236961,577834,16
239626,571147,90
233772,545301,12
230018,540729,0
236457,540100,13
244790,616629,25
238724,614266,66
239487,607978,19
230804,550667,9
224187,551203,2
229127,546042,4
286469,748609,44
291856,749888,15
284156,750984,43
147908,769967,6
127814,770954,10
136999,763832,6
144423,781855,29
139279,771595,24
218320,810364,14
217969,802123,35
92534,772926,4
77301,625765,1
68215,632953,1
66568,620417,0
247809,725367,4
247045,720046,1
249500,722614,2
236629,548988,9
240953,546281,7
241239,587040,7
240022,582134,24
248856,583478,16
253673,605379,12
259079,604789,21
242312,555570,1
238936,555975,5
242092,551710,22
247782,608914,1
249829,605798,84
237071,560089,28
227030,557225,28
235411,552938,44
110438,627922,78
111357,623202,30
109687,622100,27
112672,621985,21
108447,626825,31
101472,625277,28
118450,623243,36
292192,784197,10
290797,779771,12
155248,799708,7
161824,785109,1
114976,575817,42
310009,931733,6
309987,926345,7
131838,814317,0
149735,701281,4
148571,637779,17
281026,739022,14
280159,730724,6
306956,864968,6
349737,832213,5
247753,656338,1
321927,872068,18
126602,645343,6
121882,640816,4
129482,633443,2
279269,898078,6
310849,742586,8
349287,787707,1
345418,781783,0
353947,779646,0
129186,778717,63
131398,765750,78
284191,786939,8
330142,765214,3
287033,727820,13
233283,755716,3
236499,756873,1
292947,807960,1
290682,804645,2
287047,767645,7
162156,736934,2
293514,730955,24
286172,726198,23
301206,719990,11
301470,715259,7
293787,715963,26
299010,814694,3
303178,810509,3
67563,644330,3
71055,638832,11
99104,577134,5
94394,575509,14
99348,572445,7
102362,570850,1
95962,569723,4
99065,566454,2
127849,637768,12
126417,634295,2
96892,658118,1
287049,779545,0
283073,781668,10
283337,777051,8
217548,774331,4
211538,769646,19
245370,820093,10
308646,893887,12
299867,883057,12
297077,879367,2
334270,776513,0
119775,603958,14
115591,607646,17
114694,603316,1
248968,704373,9
288546,728538,11
254401,779165,1
114545,725978,13
119320,731195,41
109858,740391,120
124339,818939,48
122769,811463,20
165992,695963,8
295171,702206,0
312254,799062,2
318175,794022,0
110266,790204,37
107474,786174,29
110321,784078,23
262208,728842,22
254811,729106,18
284754,656652,14
220052,636815,5
274832,769510,7
284863,749175,16
153398,669250,0
152028,665349,4
94986,634093,32
95626,631515,15
94580,603477,3
91553,604011,3
91301,602409,16
85263,620654,3
81103,620677,12
81132,617671,3
101145,581633,6
95019,577370,21
103630,575518,49
314865,769438,12
195075,793833,25
186269,798908,20
126845,781518,1
127786,671941,6
133088,663995,1
183877,652562,59
171963,666255,2
171480,660441,19
332085,866104,3
236324,650168,11
86976,646586,1
196136,816688,5
311301,805656,29
306777,788882,4
304928,780929,10
339207,797474,5
333444,796090,2
336280,792543,1
314996,872169,3
310720,872641,6
292846,874575,10
289866,871256,5
334874,777925,0
271715,890162,0
264875,756254,1
311266,854952,13
259802,808246,5
282350,921676,7
279566,915570,1
291587,713955,3
301721,716591,2
285940,912492,2
103433,549743,16
107792,560966,9
111438,560075,10
117765,562560,8
113328,564334,24
114037,560429,47
109829,604822,13
107085,601962,8
112022,602495,6
103466,626292,36
99633,625473,20
100944,618539,10
110360,592649,12
109419,590419,14
107850,580267,29
104534,579348,20
107188,576195,4
123450,545491,17
130390,543271,23
97949,659186,11
94155,653620,37
100490,569041,36
107752,563114,23
121250,571991,14
125931,568694,13
119379,567663,25
130817,556113,17
123517,554032,28
123796,558521,14
132544,549408,10
126351,549127,58
130857,545025,19
128321,622598,16
124468,622486,25
126211,618449,18
107973,779363,0
108755,545396,39
113515,543031,49
130429,561242,37
123498,564036,18
122803,560306,2
115827,575274,29
109156,573879,8
114455,567897,75
90263,573888,8
87682,571918,11
116613,613049,39
123498,608892,29
85528,568348,15
90263,568964,12
134221,596240,19
126365,603286,47
127104,597628,8
99053,585478,24
93195,584488,32
95695,580966,45
233528,650265,10
237227,648117,8
86167,589312,5
324370,864394,7
333873,868344,4
317117,816796,6
229205,747303,4
354779,826067,2
319212,793102,18
244731,651893,49
213276,772969,36
238889,645003,2
239206,644844,3
110569,612571,19
194606,844472,1
88112,636883,12
238889,646051,0
238127,650623,8
110781,615112,13
120501,616627,43
235732,647375,35
242535,650514,7
250350,650862,34
224997,599509,29
81911,641844,12
73780,643124,27
192398,491002,14
210666,536411,16
113196,606806,1
152890,667346,20
270150,679781,2
87459,516483,3
216218,573330,15
245303,658360,69
220786,839662,21
210382,764909,1
315453,804893,4
294275,853710,3
282111,857915,2
233130,591619,18
167968,645860,16
186549,747392,52
303656,745948,1
293179,924391,4
287258,912082,2
253509,511901,12
196944,471170,15
278815,799366,8
260615,834145,0
309871,775105,6
265313,838351,0
195679,738569,3
112006,636486,11
117762,643036,0
211840,762135,3
264733,877832,4
264684,873307,13
165652,768784,10
259170,652339,8
180845,746608,1
177793,742746,18
233281,693287,11
224451,524162,14
220961,524027,3
222585,520616,14
316777,834743,10
215554,522317,9
218932,521049,15
201493,692826,3
249887,766633,4
135788,526837,47
218216,757319,0
317939,881660,7
258320,596648,20
230529,703280,9
229952,702669,4
345082,794427,0
127533,721991,7
293464,832416,1
293458,902475,2
296065,906419,2
175389,562231,2
60708,588012,4
166055,542783,6
251659,690537,26
169801,565152,1
163324,526798,0
159006,551944,9
186565,566422,8
282860,740884,6
175617,802229,4
171419,801486,9
242225,785501,11
166078,544130,8
295110,656226,26
126367,478665,20
167896,580265,21
280799,509907,41
189359,457329,14
306132,795325,7
300189,794156,7
207441,654468,5
257123,648721,8
299991,650299,8
220415,665310,10
261218,740592,4
123951,800604,1
296228,661111,8
215864,665267,31
173502,766742,7
164422,766377,25
312990,779321,30
316027,776374,16
269132,657064,14
268642,651821,17
272596,657099,3
271643,657019,1
272340,654283,6
268687,653745,2
225913,789837,14
172765,760621,4
166713,758301,2
281768,804258,9
221240,797104,0
214734,791032,5
204305,605957,8
181104,565025,2
208790,481459,6
152402,710313,0
110492,622429,0
163197,564644,1
188216,578360,0
276672,765866,28
274807,764786,14
274930,762615,41
235842,712846,48
247692,710708,16
239586,721754,17
232672,720580,35
243937,709495,15
223433,784636,45
229499,789657,18
238127,652020,15
243685,645326,0
164955,808147,4
160281,808616,14
159568,807015,11
184813,702260,13
129900,817691,13
134509,817496,13
118917,680144,14
120659,684680,66
120068,682797,1
122493,687245,11
273693,765203,26
271865,642834,8
176825,653330,42
186273,638018,14
180804,635141,22
151386,556135,14
151767,519686,11
273836,707767,10
133951,700573,7
221786,770563,8
127471,655878,2
161942,532588,8
161613,531088,6
98337,774492,13
126109,656825,0
170659,636585,8
245830,719574,18
236103,719258,16
218447,633246,16
220314,626232,23
268675,754299,26
265779,750082,9
271176,749134,17
147319,710888,26
119830,795031,8
285291,860355,8
201023,680970,16
205274,634026,8
299934,808860,1
175099,732299,1
178315,731053,12
204025,750865,20
279857,651362,8
274757,653015,10
234571,640590,7
185549,570613,3
238895,614776,23
256664,841278,26
244373,844008,48
248956,832990,19
263117,657832,7
307005,780498,86
256479,548669,26
167870,697047,16
121802,745848,4
224717,783140,5
323354,774353,2
219921,683264,40
282233,512146,25
283128,875541,19
244519,587726,24
77847,581537,40
211414,474813,38
114554,551686,20
207856,667386,27
207477,671296,5
204330,670925,28
123890,704076,14
128633,701902,23
294872,782873,8
110742,706562,3
139707,740390,4
146322,744531,13
147855,744304,40
153291,573534,5
175981,641521,0
184025,456313,5
209153,843553,2
207503,837932,18
212149,838769,8
227072,816689,0
224505,814966,1
129393,701579,20
126547,702739,5
126824,698332,2
86328,679955,0
168186,800359,5
164152,799661,7
301965,842831,7
300535,839981,8
195846,781120,5
164405,704789,6
161831,701139,4
171860,531380,27
169003,525577,27
175660,527460,21
173968,533056,43
174059,523840,39
173149,709925,1
200069,602320,23
200842,815317,5
273737,761030,17
172220,837557,5
310091,786478,3
311823,784056,14
256860,724038,6
251000,719557,2
256031,717834,31
324483,770423,59
291786,709611,0
296294,706945,29
323732,740619,12
163340,645727,3
126608,763642,8
131737,760832,6
308416,750693,5
305653,748993,0
310221,745777,1
121402,782421,35
122373,775489,0
179507,832832,14
161064,662005,3
239358,812972,16
229999,809893,15
236854,802462,61
213445,687226,10
218128,685944,6
208282,460504,9
155831,534926,10
100713,533021,8
197614,455297,5
332191,875279,19
324771,876088,55
207572,720580,12
306932,701314,1
129970,642520,2
135540,641352,1
98436,764094,82
97044,760145,29
274872,635100,7
112157,719955,7
284622,771926,30
217389,527777,13
215357,526397,5
217800,525264,13
232789,513222,3
235540,511270,14
141826,698752,5
121819,734085,7
223756,553129,2
212701,530379,10
211668,527439,4
150631,577469,5
216600,816966,3
217964,813162,2
278552,744281,15
232192,816218,2
266526,667698,3
191240,637606,12
255201,817441,5
173230,697105,4
145036,610110,0
218112,658384,9
318904,742068,3
261116,695462,9
255436,698693,30
355554,813355,5
352406,810660,8
228870,727404,4
191452,687546,7
183721,646455,2
284154,713204,2
269175,639550,7
323419,766792,39
223201,679381,64
224213,646687,20
205075,618471,0
70570,615198,33
80734,590724,3
73308,556381,32
156008,828242,11
205183,683798,6
201535,685853,6
120795,637403,9
288567,864464,4
126577,759227,7
272544,505462,90
183263,515241,24
262511,599569,4
257420,683947,11
255674,683231,7
258427,681288,8
85228,673939,2
117303,638836,8
123216,628403,2
182319,783218,5
174268,780763,5
138743,667797,15
206378,648569,11
202944,647205,31
210605,633700,12
190613,692430,19
203094,695465,0
199262,692771,0
203292,692205,4
272544,656658,3
271961,655724,16
274408,655664,11
238431,789722,6
256415,565152,10
213504,763380,4
258306,701968,6
256061,697816,21
119278,755169,20
114185,750892,13
250868,713597,0
247704,710146,1
251469,709234,1
307234,849436,3
304605,844346,1
132920,741114,6
128790,739305,8
319061,772782,35
205786,734198,10
314101,813567,0
312121,809732,0
287563,801299,4
274792,847348,7
272711,842789,0
307815,707305,1
272160,794226,2
337223,882803,2
333022,886021,9
336907,879498,2
261869,655617,7
259829,656662,0
258678,655653,7
260437,651837,2
149851,809332,4
189966,824032,1
187189,818368,7
192618,820187,6
288378,743844,8
254175,658582,11
122898,817996,0
123276,813112,8
316236,789049,11
313401,789483,0
303928,829889,1
300485,829741,1
98004,688600,12
92221,688051,19
81585,569177,24
74322,571532,11
75843,565609,41
276341,669246,6
118962,639707,22
99225,759637,5
335834,839596,8
327917,838288,1
193409,649522,0
190562,644672,8
256625,464968,6
254104,823327,5
255561,823334,1
329623,754603,10
329242,751135,18
226875,805513,9
204951,640332,3
149461,801437,1
152196,801558,7
288649,769009,7
146497,728914,2
251969,654871,44
129704,645851,3
309878,770610,0
309545,767310,40
308464,774129,10
143614,700600,0
143262,696476,3
296513,896482,11
291625,855920,2
310992,684719,5
318838,740198,12
321813,739607,14
194433,741749,2
193957,738875,12
300597,705415,17
302973,702617,1
212502,804945,3
235331,688898,0
236842,685506,0
89575,639424,1
88782,632619,4
266354,659278,3
180719,818950,15
174674,818996,11
156692,833371,2
157583,824421,14
284069,805276,3
282854,803130,12
285457,803264,9
122016,693558,2
127679,691944,2
149920,723644,2
146931,718855,3
153469,718899,1
77057,594784,4
74301,596324,28
75186,593731,8
287482,752506,28
108341,716585,19
137125,634855,1
269704,725281,6
273863,722150,16
261846,688781,4
239961,744111,0
287657,505208,20
143385,457964,3
342780,816793,1
333776,819146,1
227560,761024,5
283099,748985,11
277162,746387,1
196466,759050,0
190774,756944,3
279914,635259,0
275423,635833,2
211416,473534,53
284046,751255,12
285480,747854,10
296156,753328,7
344203,801966,2
347788,801567,0
269831,717897,33
359733,782434,1
234971,826716,9
335284,855445,0
331568,852852,5
181545,765913,9
299863,720909,0
299183,719447,0
306294,782225,22
190900,814393,15
191205,806932,25
348250,770990,1
241746,659830,0
247086,656441,14
237873,649353,8
208503,692506,7
270045,713639,11
304432,777178,11
307921,778647,6
248340,767601,4
252226,764456,7
106868,734992,7
278333,661629,3
271868,728297,12
272745,725725,34
101240,666166,5
100736,661997,0
219077,600712,13
71403,640353,2
72761,637067,3
220259,762313,2
217858,758322,0
221792,758164,3
219681,695169,0
225040,692829,7
104949,752450,10
106566,747987,14
202903,840419,3
135947,774379,4
106868,781009,1
168962,832271,1
101561,730292,16
219451,645548,11
167354,817113,5
163004,816242,1
165344,812368,3
227098,675264,5
242995,649522,11
310236,691361,1
289511,760432,1
253454,668215,5
148314,820239,8
147972,818557,13
245427,646195,3
241175,647829,10
243578,643950,15
328032,764256,4
103380,618365,10
93285,722532,8
307450,757321,0
284807,750365,32
95230,778286,5
93268,776236,1
201122,631083,1
164325,658859,5
122907,745204,1
272537,682899,1
269550,681341,1
270653,678773,1
141987,820737,10
266030,833474,1
173285,701436,39
292736,798063,2
144772,667266,0
303669,705104,3
201849,737572,13
107499,745336,31
211076,473077,10
81198,676240,4
174410,812516,0
305812,847963,16
261152,668939,9
257197,668308,13
101283,635487,10
215026,649056,6
218681,640536,2
219849,646820,9
155517,724856,11
159703,724256,6
278819,777603,14
261305,836376,1
261175,835299,0
277309,838454,2
274272,832777,5
205329,651040,5
202187,654849,4
201057,650620,1
264229,846766,0
266329,845528,3
291806,827406,2
292066,822925,6
232412,649480,1
168530,830438,7
90783,647096,7
92056,640617,10
205542,782718,4
208190,774102,3
331484,749697,4
249557,545467,1
318729,776628,16
324245,779231,5
116989,770469,3
123440,768179,2
177570,781944,2
176589,779631,0
134861,771214,4
148052,822154,13
146021,825327,6
148141,824268,14
227410,639105,11
211675,773082,2
157371,714444,2
149939,714046,14
152532,708735,3
164592,744988,13
287794,863406,5
200138,645830,2
193422,635986,2
201806,642537,6
220541,636212,14
178019,711356,5
177230,738105,2
180774,734765,6
209476,689441,0
278135,830097,2
276593,825743,8
225891,797458,2
249308,671661,6
194566,571883,9
251589,655068,5
250192,655703,8
257804,542816,5
153113,735724,2
149764,733637,12
152847,732399,8
91855,638032,3
175516,436501,7
123065,600585,2
248160,483745,2
96340,642209,2
97695,629723,4
97028,642633,2
89427,647940,5
339859,885839,2
337686,886112,4
338360,883312,3
224876,649892,8
222187,649991,3
254197,741770,1
223452,476396,9
220933,475684,13
224005,473312,17
92848,609634,5
91981,605920,10
226853,470798,3
230323,470340,27
79401,610855,2
77903,608875,2
81576,608652,5
259717,457583,8
239778,475490,10
336018,888823,1
271879,642913,2
153424,568444,11
146634,449518,13
148757,447280,0
134710,498752,9
124139,509427,5
123493,506380,3
55750,558182,0
164457,447393,12
167296,445660,1
194595,497569,11
197947,495439,5
105259,615883,1
224508,579642,9
220176,617641,6
216984,619488,4
228869,636270,4
86822,677585,0
193741,848549,4
155942,710596,2
295350,709081,8
190548,748566,6
189578,743360,5
231328,665536,28
186743,710238,2
257339,630366,16
256506,631252,3
255641,629796,7
134255,542402,3
135689,540728,0
169988,475024,20
167592,474914,5
168546,471791,5
64152,555480,7
145095,543232,9
124974,574305,13
127937,574930,0
79953,563449,15
76381,560658,20
81621,559801,26
65831,592384,19
70665,589563,15
147217,470167,2
146619,743341,8
293499,849124,0
249569,601855,4
184722,522375,5
193767,527271,5
195495,513291,5
289676,657515,16
350488,833306,24
245377,590580,18
186051,512150,14
136270,696361,3
295634,714990,0
337158,758094,1
170186,792660,5
300991,657573,5
253830,651528,4
311622,796002,2
271718,695233,12
279366,916996,2
280146,789101,2
158699,749327,4
334493,856663,0
206082,762469,3
264765,733427,8
339453,837748,2
225461,677712,2
260060,874011,1
196065,537831,17
270588,705344,3
297486,823349,1
335239,849604,4
226242,676290,6
239679,715498,3
294648,715400,0
300119,661249,2
172738,732697,6
318148,738897,0
124054,817560,6
327732,757726,0
241864,740439,1
258483,653999,14
281250,659765,1
291183,701701,2
142863,640773,2
